id,airport_city,airport_name,airport_id,lounge_name,LoungeID,lounge_timing,directions,important_information,MainSummary,Introduction,airport,LoungeNamePublic,InternationalLounge,TerminalsSelect,Location,LoungeStatus,metaTitle,metaDescription,total_rated_user,min_rated,max_rated,average_rated,total_rating_count,airportimagemap,loungeImages_0_url,loungeImages_1_url,loungeImages_2_url,amenities_id,amenities_field,amenities_order,amenities_component_type,amenities_component_id,amenities_lounge_detail_id,amenities_Food,amenities_DisabledAccess,amenities_TV,amenities_Internet,amenities_NoSmoking,amenities_SmokingArea,amenities_AlcoholicDrinks,amenities_NewspapersMagazines,amenities_WiFi,amenities_AirConditioning,amenities_Television,amenities_Shower,amenities_Spa,amenities_Printer
101,New Delhi,Indira Gandhi International Airport,DEL,Delhi Encalm Lounge Domestic T2,,24 hours,"Go to the Airside in the Domestic Departure area. It's on Level 2, specifically the Mezzanine Level, after the Security Hold Area.","- Children under 2 years are admitted free with an adult.
- Maximum 2-hour stay.",,"Welcome to the Delhi Encalm Lounge Domestic T2, your gateway to peace and comfort. Enjoy premium amenities, relax in style, and friendly hospitality to make your domestic travel experience memorable.",14,Encalm Lounge,,Terminal2,Domestic Departures,TRUE,,,12,1,5,2.75,33,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665828434905816916658284349058mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691560909301502316915609093015023LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691560909550728616915609095507286LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691560909439191716915609094391917LoungeImages_des2.webp,100,Amenities,1,components_lounge_amenities_amenities,100,101,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
14,New Delhi,Indira Gandhi International Airport,DEL,Delhi Centurion lounge domestic t3,5014,24 hours,"You can find this lounge in the Domestic Departures area. It's located in the security Hold Area, on the Mezzanine Floor, near the Food Court.",- Children under 12 enter free with an adult.,,"Welcome to the Delhi Centurion Lounge Domestic T3, where you will find luxury and relaxation. Enjoy superior facilities, relax in comfort, and enjoy warm hospitality to make your domestic journey truly memorable.",14,The Centurion Lounge,,Terminal3,Domestic Departures,TRUE,,,1,5,5,5,5,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665828434905816916658284349058mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561800507341316915618005073413LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561800626505216915618006265052LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561800753188716915618007531887LoungeImages_des3.webp,11,Amenities,1,components_lounge_amenities_amenities,11,14,TRUE,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
74,Patna,Jay Prakash Narayan International Airport,PAT,Patna Zesto executive lounge domestic,5073,07:00 - 22:30 daily,"To reach SHA, go to the 1st floor after immigration at t1 Domestic Departures, Jaiprakash Narayan International Airport Patna, Bihar. It's located opposite the smoking zone.","- Children under 2 years are admitted free with an adult.
- Maximum 2-hour stay.
- This lounge is only accessible to passengers departing on domestic flights.",,"Welcome to the Prayagraj Zesto Executive Lounge, where comfort meets luxury. Enjoy amazing service, relax in style, and enjoy a wonderful range of facilities to make your vacation really unforgettable.",32,Zesto executive lounge,,DomesticTerminal,Domestic Terminal,TRUE,,,3,5,5,5,15,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665431091148016916654310911480mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691582395107496516915823951074965LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691582395242044116915823952420441LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691582395391668616915823953916686LoungeImages_des3.webp,74,Amenities,1,components_lounge_amenities_amenities,74,74,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
113,Prayagraj,Prayagraj Airport,IXD,Prayagraj Zesto Executive Lounge,,08:00 - 18:00 Daily,"Airside - Domestic Departures, 1st Floor, Near Gate 3.",,,"Welcome to the Prayagraj Zesto Executive Lounge, where comfort meets luxury. Enjoy amazing service, relax in style, and enjoy a wonderful range of facilities to make your vacation really unforgettable.",98,Zesto Executive Lounge,,DomesticTerminal,Domestic Departure,TRUE,,,4,1,5,3,12,https://cinsim.sgp1.digitaloceanspaces.com/airports/1731476368104144117314763681041441mapImg.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731329818185490417313298181854904LoungeImages_des1.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731329818762892917313298187628929LoungeImages_des2.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731329818935601317313298189356013LoungeImages_des3.jpeg,111,Amenities,1,components_lounge_amenities_amenities,111,113,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
136,Pune,Pune International Airport,PNQ,Pune Airport Elysian Lounge,,24 Hours Daily,"Airside - Domestic Departures, after Security Checks. The lounge is accessible from the Ground Floor and the1st Floor. From the Ground Floor,  lounge is located near Gate 6 and from the 1st Floor, the lounge is situated opposite Gate 2, next to KFC.",,,,17,Elysian Lounge,,DomesticTerminal,New Integrated Terminal Bldg,TRUE,,,9,1,5,2.111111111,19,https://cinsim.sgp1.digitaloceanspaces.com/airports/1731476259034551217314762590345512mapImg.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731330413558484817313304135584848LoungeImages_des1.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731330414091372117313304140913721LoungeImages_des2.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731330414254734817313304142547348LoungeImages_des3.jpeg,134,Amenities,1,components_lounge_amenities_amenities,134,136,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
66,Pune,Pune International Airport,PNQ,Pune Earth Lounge Domestic,5062,24 Hours,"Airside - Domestic Departures. After Security Checks, 1st Floor, Opposite Gate 5.","- Children under 7 are admitted free with an adult.
- Maximum 3 hour stay.",,"Pune Earth Lounge, a domestic airport paradise, can find peace and quiet at its best. Relax in comfort, enjoy first-class amenities, and take advantage of Pune's warm hospitality before starting on your journey.",17,Earth Lounge,,Terminal1,Terminal 1,TRUE,,,6,1,5,2.5,15,https://cinsim.sgp1.digitaloceanspaces.com/airports/1731476259034551217314762590345512mapImg.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731329438429593217313294384295932LoungeImages_des1.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731329439012127017313294390121270LoungeImages_des2.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731329439165703717313294391657037LoungeImages_des3.jpeg,66,Amenities,1,components_lounge_amenities_amenities,66,66,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
134,Ranchi,Birsa Munda Airport,IXR,"Ranchi Birsa Munda, Terminal 1",,06:00 - 23:00 Daily,"Airside - Domestic Departures. After Security Hold Area, Level 1, Near Boarding Gate 5.


",,,"The lounge at Ranchi Birsa Munda Airport offers a relaxed environment with complimentary refreshments and air conditioning. Located near Gate 5 in Domestic Departures, it features Wi-Fi, TV, and a shoe shine service for travelers.",73,The Airr Lounge,,DomesticTerminal,"Ranchi Birsa Munda, Terminal 1",TRUE,,,1,1,1,1,1,https://cinsim.sgp1.digitaloceanspaces.com/airports/1731312201444567917313122014445679mapImg.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731318491624714417313184916247144LoungeImages_des2.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731318491189068517313184911890685LoungeImages_des1.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731318491791399417313184917913994LoungeImages_des3.jpeg,132,Amenities,1,components_lounge_amenities_amenities,132,134,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
52,Ranchi,Birsa Munda Airport,IXR,Ranchi Airport Cram Bar,5052,24 Hours,"Airside - After Security Hold Area, Level 1, Near Gate 6.",,,"The Ranchi Cram Bar, a lovely domestic airport lounge, welcomes you. Before your flight, treat yourself to a wonderful dining experience, relax in luxury, and enjoy the best of Ranchi's cuisine.",73,Cram Bar,,DomesticTerminal,Domestic Departure,TRUE,,,4,3,5,4.25,17,https://cinsim.sgp1.digitaloceanspaces.com/airports/1731312201444567917313122014445679mapImg.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731320707000095317313207070000953LoungeImages_des1.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731320707422613117313207074226131LoungeImages_des2.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1731320707638248217313207076382482LoungeImages_des3.jpeg,61,Amenities,1,components_lounge_amenities_amenities,61,52,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
96,Srinagar,Sheikh Ul Alam International Airport,SXR,Srinagar Paahun The Executive Lounge,,05:00 - 22:00 daily,"This lounge is located on the 1st Floor on the airside, near Gate 1.","- Maximum 2-hour stay.
- Children under 12 years are admitted free with an adult.",,"Srinagar Paahun The Executive Lounge welcomes you to a world of comfort and luxury. Enjoy a quiet ambiance, luxury amenities, and great service to make your airport experience really unforgettable.",95,Paahun The Executive Lounge,,DomesticTerminal,Domestic Departure,TRUE,,,3,1,5,3.666666667,11,https://cinsim.sgp1.digitaloceanspaces.com/airports/1731476718549123817314767185491238mapImg.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691585391646712616915853916467126LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691585391808492416915853918084924LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691585391975138316915853919751383LoungeImages_des3.webp,94,Amenities,1,components_lounge_amenities_amenities,94,96,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
49,"Thiruvananthapuram,",Thiruvananthapuram International Airport,TRV,Thiruvananthapuram The lounge international t1,5049,24 hours,"Head to Airside International Departures, inside the Security Hold Area. You'll find the lounge near Gates 6 and 7.","- Children under 3 years are admitted free with an adult.
- Maximum 3-hour stay.
- This lounge is only accessible to passengers departing from Terminal 2.",,"Welcome to Thiruvananthapuram The Lounge International T1! Relax and get comfortable before your international flight. Enjoy comfortable seating, delightful amenities, and a welcoming atmosphere.",18,The lounge,,InternationalTerminal,International Departures,TRUE,,,1,5,5,5,5,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665298454742116916652984547421mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583458608799616915834586087996LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583458924333716915834589243337LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583458774220116915834587742201LoungeImages_des2.webp,44,Amenities,1,components_lounge_amenities_amenities,44,49,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
106,"Thiruvananthapuram,",Thiruvananthapuram International Airport,TRV,"Thiruvananthapuram Merlot Executive Lounge Terminal 1, Domestic",,24 hours,Go to Terminal 1 at the airport and proceed to the area after passing through the Security Check.,,,"Welcome to the Thiruvananthapuram Merlot Executive Lounge, located in Terminal 1, Domestic. Relax and Enjoy exclusive amenities and comfortable space designed to enhance your travel experience.",18,Merlot Executive Lounge,,DomesticTerminal,Domestic Departures,TRUE,,,3,1,5,3.666666667,11,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665298454742116916652984547421mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583442061644216915834420616442LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583442127714316915834421277143LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583442095738816915834420957388LoungeImages_des2.webp,105,Amenities,1,components_lounge_amenities_amenities,105,106,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
61,Udaipur,Maharana Pratap Airport,UDR,Udaipur Golden Chariot domestic,5061,05:30 - 08:30 pm,"Udaipur Airport, Ordi-B, Rajasthan 313022",,,"Step into the Udaipur Golden Chariot Domestic Lounge! Spend some time in relaxation before your domestic flight at Udaipur Airport. Enjoy a golden experience with comfortable seating, delightful refreshments, and a warm ambiance.",89,Golden Chariott Lounge,,DomesticTerminal,Domestic Terminal,TRUE,,,5,1,5,3,15,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665319745368816916653197453688mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691585460961071716915854609610717LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691585461192263516915854611922635LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691585461088520816915854610885208LoungeImages_des2.webp,59,Amenities,1,components_lounge_amenities_amenities,59,61,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
58,Vadodara,Vadodara Airport,BDQ,Vadodara Premium lounge domestic,5058,06:00 - 23:00 daily,"You can find this Airport Lounge at Vadodara Airport on Hirni Road, Gujarat. It's located on the 1st floor.","- Children under 2 years are admitted free with an adult.
- A cinema is available.
- A games zone is available.
- A prayer room is available.
- Maximum 5 hour stay.",,"Welcome to the Vadodara Premium Domestic Lounge. Relax and chill for some time before your domestic flight. Enjoy premium amenities, comfortable seating, and a pleasant atmosphere.",39,Premium lounge,,DomesticTerminal,Domestic Terminal,TRUE,,,3,1,5,3,9,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665383140383516916653831403835mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691581931759925016915819317599250LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691581931920317916915819319203179LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691581931887493916915819318874939LoungeImages_des2.webp,55,Amenities,1,components_lounge_amenities_amenities,55,58,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
57,Varanasi,Lal Bahadur Shastri International Airport,VNS,Varanasi Take off bar & lounge domestic,5057,24 hours,"CVX4+JHV, Babatpur, Uttar Pradesh 221006",,,"Welcome to Varanasi Take Off Bar & Lounge Domestic. Relax and gear up for your domestic flight at Varanasi Airport. Enjoy a cozy ambiance, refreshing beverages, and tasty snacks.",94,Take off bar & lounge,,DomesticTerminal,Domestic Terminal,TRUE,,,5,1,5,1.8,9,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665396362515916916653963625159mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691582182215832316915821822158323LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691582182337175216915821823371752LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691582182376200616915821823762006LoungeImages_des3.webp,54,Amenities,1,components_lounge_amenities_amenities,54,57,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
53,Vijayawada,Vijayawada Airport,VGA,Vijayawada Amaravathi Lounge dom,5053,06:00 - 09:00 pm,"Vijayawada International Airport, Domestic Departure, NH16, Gannavaram, Vijayawada, Andhra Pradesh 521102",- This lounge is accessible for passengers departing on domestic flights only.,,"Step into the Vijayawada Amaravati Lounge Domestic! Relax and enjoy your time before your domestic flight at Vijayawada Airport. Experience a welcoming atmosphere, comfortable seating, and great amenities.",61,Amaravathi Lounge,,DomesticTerminal,Domestic departure,TRUE,,,1,5,5,5,5,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665355158438416916653551584384mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583424463123416915834244631234LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583424706202316915834247062023LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583424598807416915834245988074LoungeImages_des2.webp,47,Amenities,1,components_lounge_amenities_amenities,47,53,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
130,Visakhapatnam,Visakhapatnam Airport,VTZ,Vishakhapatnam Airport,,06:00 - 23:00 daily," located at Airside - Domestic Departures. After Security Control, 1st Floor, near the restrooms. 
",,,,99,The Airr Lounge and Bar,,DomesticTerminal,Vishakhapatnam Airport,FALSE,,,1,4,4,4,4,,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1728466851419915517284668514199155LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1728466851789789217284668517897892LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1728466851642903317284668516429033LoungeImages_des2.webp,128,Amenities,1,components_lounge_amenities_amenities,128,130,TRUE,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
